CustomerID;Age;MaritalStatus;NumberChildren AtHome;YearlyIncome;BikeBuyer;AvgMonthSpend;Savingscapacity;BikeBuyerText
12696;26;1;0;61802;0;48.56;61219.28;NO
14411;46;2;0;33144;1;46.67;32583.96;YES
26228;24;1;1;35634;1;47.09;35068.92;YES
22663;31;2;0;33386;1;51.89;32763.32;YES
11204;49;1;1;60687;1;48.45;60105.6;YES
16876;61;1;0;81975;0;50.78;81365.64;NO
14349;21;1;0;53355;0;48.24;52776.12;NO
29427;23;2;0;29186;0;46.78;28624.64;NO
12163;34;2;0;107705;1;62.38;106956.44;YES
21788;49;1;0;106801;1;57.71;106108.48;YES
28205;29;1;0;62012;1;49.29;61420.52;YES
18402;35;1;0;55128;0;47.89;54553.32;NO
25100;38;1;0;77135;1;49.17;76544.96;YES
17654;21;2;0;85250;1;54.71;84593.48;YES
24170;20;2;0;57294;1;52.71;56661.48;YES
12965;35;1;2;60099;1;54.53;59444.64;YES
21240;18;2;0;55316;0;51.33;54700.04;NO
24513;21;1;0;86291;1;49.95;85691.6;YES
11477;24;2;0;81784;1;53.37;81143.56;YES
24105;34;1;1;110801;1;55.99;110129.12;YES
19596;34;2;0;136498;1;54.12;135848.56;YES
13736;41;1;0;51566;1;57.08;50881.04;YES
18548;27;1;0;131875;1;52.36;131246.68;YES
13443;35;1;0;59221;0;48.93;58633.84;NO
15614;22;1;0;107252;1;51.23;106637.24;YES
11196;51;1;0;57883;0;48.73;57298.24;NO
22051;28;2;0;77014;0;53.69;76369.72;NO
15768;30;1;0;136001;1;52.24;135374.12;YES
17119;22;2;0;59965;1;50.43;59359.84;YES
24688;44;1;0;25605;0;45.26;25061.88;NO
13401;45;2;0;58736;1;49.91;58137.08;YES
22270;28;1;0;26373;0;45.07;25832.16;NO
18074;50;2;0;25681;0;46.18;25126.84;NO
11437;47;1;1;82341;1;59.01;81632.88;YES
28982;55;2;0;55465;0;52.53;54834.64;NO
28385;32;1;2;107628;1;52.17;107001.96;YES
24651;52;2;0;32858;0;46.93;32294.84;NO
17460;42;1;1;34256;1;50.36;33651.68;YES
12615;28;2;0;84282;1;52.59;83650.92;YES
16796;49;2;0;30987;0;46.99;30423.12;NO
16150;39;1;0;51005;0;48.41;50424.08;NO
16528;19;2;0;112718;1;56.07;112045.16;YES
24052;29;2;0;108823;0;54.95;108163.6;NO
24587;22;1;0;58048;0;48.34;57467.92;NO
22953;33;2;0;131868;1;53.52;131225.76;YES
28662;26;2;0;60904;1;50.33;60300.04;YES
12613;27;1;0;132803;1;52.22;132176.36;YES
25477;64;1;0;134507;0;52.04;133882.52;NO
11978;30;1;1;52726;1;52.61;52094.68;YES
19581;32;1;0;106018;1;54.35;105365.8;YES
15911;45;1;1;57833;1;49.74;57236.12;YES
15880;51;1;1;106608;1;54.69;105951.72;YES
26116;44;2;0;80297;1;54.18;79646.84;YES
24832;32;1;1;128309;1;53.16;127671.08;YES
24659;50;1;1;132342;1;55.43;131676.84;YES
27883;36;2;0;30111;1;50.99;29499.12;YES
14529;35;2;0;109009;0;55.43;108343.84;NO
20127;26;1;0;131346;1;51.99;130722.12;YES
24798;28;2;0;110510;1;51.85;109887.8;YES
26643;38;1;2;62081;1;61.85;61338.8;YES
29026;45;1;1;27359;0;45.31;26815.28;NO
20070;31;1;1;135728;1;60.75;134999;YES
15682;53;2;0;31586;0;50.03;30985.64;NO
14034;39;2;0;131444;1;58.09;130746.92;YES
23702;51;1;1;54324;1;51.56;53705.28;YES
22755;50;1;1;57728;1;48.64;57144.32;YES
13201;53;2;1;86087;1;53.02;85450.76;YES
11182;53;2;1;36469;0;47.67;35896.96;NO
21597;26;1;0;62073;1;48.91;61486.08;YES
24963;50;1;2;77924;1;52.37;77295.56;YES
28461;39;1;0;110610;0;60.12;109888.56;NO
11953;22;2;0;57383;0;50.93;56771.84;NO
29050;18;2;0;109901;0;53.33;109261.04;NO
16513;54;2;0;86454;1;53.53;85811.64;YES
19048;50;1;0;83990;1;50.47;83384.36;YES
19251;36;1;0;129942;1;58.47;129240.36;YES
19170;33;2;0;77172;1;51.61;76552.68;YES
18120;45;1;0;58707;0;48.2;58128.6;NO
14343;18;1;0;28043;0;45.22;27500.36;NO
15339;47;1;0;84848;0;51.33;84232.04;NO
25374;24;2;0;52153;0;51.88;51530.44;NO
15273;21;2;0;110189;1;55.86;109518.68;YES
17029;36;1;1;31106;1;45.41;30561.08;YES
24223;18;2;0;59806;1;50.62;59198.56;YES
26516;47;1;1;87410;1;51.26;86794.88;YES
19932;45;2;0;111507;0;60.28;110783.64;NO
28840;26;2;0;128069;1;52.51;127438.88;YES
15663;38;1;2;76765;1;50.41;76160.08;YES
23608;42;1;0;25614;0;44.48;25080.24;NO
18856;43;1;1;34052;0;55.03;33391.64;NO
14039;37;2;0;88226;1;57.33;87538.04;YES
27749;20;2;0;32830;0;50.99;32218.12;NO
23021;34;1;1;33828;1;46.14;33274.32;YES
29054;53;1;0;85783;1;50.39;85178.32;YES
15361;64;2;1;132351;1;52.43;131721.84;YES
25377;26;1;0;85504;1;50.54;84897.52;YES
21484;48;1;2;102354;1;52.07;101729.16;YES
25946;44;1;1;82494;1;50.17;81891.96;YES
11417;52;1;1;35885;1;48.86;35298.68;YES
13289;35;1;0;29049;0;45.11;28507.68;NO
19833;55;1;0;127993;0;51.74;127372.12;NO
20621;25;1;1;53956;1;52.18;53329.84;YES
23309;51;1;2;54977;1;51.29;54361.52;YES
22321;27;2;0;104478;0;51.61;103858.68;NO
13449;36;2;0;28238;0;48.57;27655.16;NO
14561;27;1;1;26885;0;48.3;26305.4;NO
20746;43;1;1;29134;0;47.99;28558.12;NO
21314;61;1;0;32513;0;45.48;31967.24;NO
15385;36;1;1;35699;1;48.58;35116.04;YES
24172;17;1;0;60148;0;48.6;59564.8;NO
12418;43;2;0;53370;1;53.69;52725.72;YES
21344;59;1;0;132340;0;51.86;131717.68;NO
26469;55;2;0;111254;0;55.48;110588.24;NO
15739;54;1;1;60452;1;50.71;59843.48;YES
25136;29;2;0;60855;0;50.56;60248.28;NO
15337;47;1;2;55892;1;48.87;55305.56;YES
28382;31;1;1;28089;0;48.07;27512.16;NO
15590;28;1;1;53947;1;49.44;53353.72;YES
17832;34;1;0;30373;0;50.42;29767.96;NO
18921;24;2;0;87019;0;52.49;86389.12;NO
13341;55;1;0;79271;1;49.54;78676.52;YES
18082;48;1;1;58060;1;56.74;57379.12;YES
28919;50;1;0;54933;0;48.37;54352.56;NO
11721;37;1;0;56146;0;48.08;55569.04;NO
19599;36;1;0;108544;1;54.74;107887.12;YES
17419;34;1;0;136583;1;52.37;135954.56;YES
22579;21;2;0;25979;0;49.12;25389.56;NO
17474;56;2;1;78768;1;51.28;78152.64;YES
19579;32;1;1;52621;1;52.24;51994.12;YES
15775;39;1;0;29238;0;45.76;28688.88;NO
19374;22;2;0;60704;1;52.83;60070.04;YES
12369;33;2;0;108304;0;55.03;107643.64;NO
18734;33;2;0;106065;1;51.22;105450.36;YES
20747;42;1;0;57247;1;48.93;56659.84;YES
20356;62;1;1;112319;1;51.43;111701.84;YES
16391;28;2;0;86709;1;52.01;86084.88;YES
18124;38;1;1;60532;1;58.72;59827.36;YES
23543;36;1;0;62046;1;49.56;61451.28;YES
12560;57;1;1;30322;1;47.11;29756.68;YES
19831;35;1;1;56640;0;49.85;56041.8;NO
14309;31;2;0;132537;1;60.44;131811.72;YES
21951;26;2;0;111554;1;53.75;110909;YES
12182;36;1;0;83651;0;50.92;83039.96;NO
21859;49;2;0;30119;0;47.58;29548.04;NO
12852;18;2;0;36230;1;47.09;35664.92;YES
28013;53;1;0;55504;0;48.3;54924.4;NO
24825;32;1;0;36323;0;45.78;35773.64;NO
14790;30;1;0;107769;1;51.7;107148.6;YES
25878;49;2;0;55132;1;50.03;54531.64;YES
27274;26;2;0;60271;0;48.6;59687.8;NO
22454;45;1;1;78491;1;49.38;77898.44;YES
26312;26;1;0;109815;1;51.82;109193.16;YES
29307;34;2;0;27482;0;52.55;26851.4;NO
25579;37;1;1;57321;1;53.79;56675.52;YES
20090;43;1;0;29157;0;47.4;28588.2;NO
19650;58;1;1;80236;0;51.83;79614.04;NO
22055;29;1;1;54274;1;49.25;53683;YES
17135;50;2;0;112858;1;51.92;112234.96;YES
20614;24;2;0;52198;1;49.53;51603.64;YES
12721;23;2;0;52108;0;51.01;51495.88;NO
18759;19;2;0;62192;0;50.54;61585.52;NO
12168;36;1;1;60907;1;55.08;60246.04;YES
17588;27;1;0;131469;1;52.21;130842.48;YES
29131;33;2;0;53958;1;52.01;53333.88;YES
13957;29;2;0;53447;1;52.84;52812.92;YES
13904;28;1;1;58389;1;50.08;57788.04;YES
29191;27;2;0;107998;1;54.49;107344.12;YES
20961;36;1;0;79664;1;53.7;79019.6;YES
23348;38;2;0;130548;1;56.39;129871.32;YES
29264;61;1;1;57051;1;52.12;56425.56;YES
23138;40;2;0;101869;0;51.3;101253.4;NO
12964;35;1;1;78193;1;54.03;77544.64;YES
19606;65;2;0;58799;1;51.81;58177.28;YES
22304;25;2;0;54888;1;52.13;54262.44;YES
27663;36;2;0;112501;1;53.39;111860.32;YES
20321;25;1;0;81830;1;50.11;81228.68;YES
21077;33;2;0;28401;0;48.22;27822.36;NO
23943;19;1;0;104729;1;51.22;104114.36;YES
24567;46;1;1;59202;1;49.38;58609.44;YES
20966;35;1;0;138146;1;52.2;137519.6;YES
11055;45;1;1;78873;1;60.61;78145.68;YES
16300;19;2;0;61143;1;52.98;60507.24;YES
17171;45;2;0;53742;0;48.59;53158.92;NO
18438;56;1;1;105527;1;51.55;104908.4;YES
17929;53;1;1;36817;1;49.16;36227.08;YES
14465;36;1;2;56252;0;60.57;55525.16;NO
18185;49;1;1;30093;0;45.68;29544.84;NO
27387;58;2;0;61204;0;51.97;60580.36;NO
23270;40;1;1;61174;1;52.53;60543.64;YES
27459;28;1;1;80911;1;53.26;80271.88;YES
25586;39;2;0;128695;0;51.91;128072.08;NO
28048;46;1;2;112455;1;59.59;111739.92;YES
24071;31;1;1;81146;1;57.02;80461.76;YES
24245;50;1;1;52450;1;52.28;51822.64;YES
23295;38;2;0;61140;0;49.33;60548.04;NO
26017;39;1;1;34606;1;57.63;33914.44;YES
19696;35;1;1;107953;1;54.18;107302.84;YES
25855;54;2;0;55107;0;49.69;54510.72;NO
17503;43;1;1;57242;1;50.85;56631.8;YES
21834;53;1;1;55233;1;49.93;54633.84;YES
23923;30;2;0;105650;1;58.17;104951.96;YES
14235;27;1;0;27997;0;45.54;27450.52;NO
11606;22;2;0;55060;1;48.1;54482.8;YES
15604;32;1;1;59193;1;56.61;58513.68;YES
25080;35;2;0;81833;1;51.86;81210.68;YES
20733;22;2;0;79300;0;49.68;78703.84;NO
15300;24;1;0;109846;0;50.71;109237.48;NO
22528;21;2;0;35891;0;50.94;35279.72;NO
12309;42;2;0;28998;0;59.26;28286.88;NO
19982;25;2;0;136107;1;55.53;135440.64;YES
12314;43;1;1;55686;1;52.15;55060.2;YES
18806;25;1;0;57315;0;48.89;56728.32;NO
13615;22;2;0;82324;0;52.69;81691.72;NO
12579;18;2;0;83218;1;53.96;82570.48;YES
27528;31;1;0;135576;1;52.7;134943.6;YES
29164;37;1;0;78294;0;50.55;77687.4;NO
26867;33;1;0;84579;0;54.36;83926.68;NO
15171;43;2;0;79523;0;50.08;78922.04;NO
29065;51;2;1;86231;1;53.32;85591.16;YES
27183;26;2;0;108068;1;53.85;107421.8;YES
14257;54;1;1;103378;1;52.67;102745.96;YES
21350;57;1;1;30006;1;48.39;29425.32;YES
12632;53;1;1;34555;1;50.17;33952.96;YES
25640;31;2;0;33943;0;49.05;33354.4;NO
28635;24;1;0;129366;0;51.5;128748;NO
11652;26;1;2;51753;1;50.44;51147.72;YES
27094;28;2;0;135380;1;54.42;134726.96;YES
11289;36;1;1;25975;0;48.46;25393.48;NO
27550;29;2;0;108950;0;53.87;108303.56;NO
23512;45;1;1;86872;1;57.79;86178.52;YES
26902;34;1;0;88036;0;58.69;87331.72;NO
14593;31;1;0;132719;1;59.81;132001.28;YES
11812;29;1;0;86576;1;50.53;85969.64;YES
24924;26;1;0;59349;0;48.48;58767.24;NO
11253;64;1;0;53142;0;48;52566;NO
25545;42;2;0;76300;0;51.93;75676.84;NO
12353;23;1;0;61952;0;49.29;61360.52;NO
19960;24;1;0;53724;0;47.92;53148.96;NO
23606;42;1;0;59388;0;57.3;58700.4;NO
27367;26;2;0;53901;0;50.18;53298.84;NO
13198;53;1;1;29678;0;45.34;29133.92;NO
19433;27;1;0;110303;1;51.4;109686.2;YES
19440;28;1;1;81663;1;54.21;81012.48;YES
20290;20;2;0;26109;0;46.32;25553.16;NO
12944;32;1;0;77558;0;50.72;76949.36;NO
13468;37;2;0;62072;1;51.21;61457.48;YES
13820;33;1;0;84524;0;56.37;83847.56;NO
20794;35;1;1;81322;1;52.08;80697.04;YES
22659;33;2;0;51406;0;48.39;50825.32;NO
12174;36;1;1;135905;1;63.33;135145.04;YES
24054;30;2;0;31308;0;47.64;30736.32;NO
15751;42;2;0;56780;1;48.42;56198.96;YES
13639;26;1;0;87335;1;50.86;86724.68;YES
17074;33;1;1;80721;1;53.07;80084.16;YES
28172;35;1;0;85235;0;55.8;84565.4;NO
28131;24;2;0;78875;1;52.69;78242.72;YES
26320;29;1;1;30474;1;48.99;29886.12;YES
26993;26;2;0;36648;0;49.96;36048.48;NO
25206;47;2;0;61412;0;62.07;60667.16;NO
27280;29;1;0;31689;0;46.05;31136.4;NO
14658;39;1;1;78178;1;50.75;77569;YES
21417;23;2;0;61480;1;51.9;60857.2;YES
12153;40;2;0;81858;1;50.47;81252.36;YES
26284;25;2;0;86191;0;54.02;85542.76;NO
21329;43;1;0;30199;0;45.52;29652.76;NO
21218;34;2;0;51648;1;58.82;50942.16;YES
13246;45;1;1;78916;1;50.7;78307.6;YES
19214;41;2;0;85277;1;52.45;84647.6;YES
13806;33;1;1;110828;1;57.34;110139.92;YES
20696;33;1;2;104047;1;61.2;103312.6;YES
26823;30;2;0;25829;0;49.23;25238.24;NO
15967;42;1;1;56254;1;58.06;55557.28;YES
25603;28;2;0;127579;1;56.05;126906.4;YES
11414;43;2;0;26502;0;48.68;25917.84;NO
14954;34;2;0;35874;0;50.12;35272.56;NO
21919;36;1;0;83995;1;49.82;83397.16;YES
15823;58;2;0;102567;0;51.47;101949.36;NO
27045;39;2;0;78786;1;53.31;78146.28;YES
21896;27;1;1;60802;1;49.08;60213.04;YES
14159;27;2;0;129799;1;53.07;129162.16;YES
17997;33;2;0;54977;0;50.52;54370.76;NO
23154;27;1;0;26766;0;45.09;26224.92;NO
18756;21;2;0;60478;0;51.34;59861.92;NO
25093;30;2;0;80349;0;53.23;79710.24;NO
19639;17;2;0;80140;1;52.64;79508.32;YES
16472;23;2;0;27313;0;47.67;26740.96;NO
24535;39;1;0;84831;1;50.32;84227.16;YES
15142;25;1;1;84686;1;51.44;84068.72;YES
21009;36;2;0;57601;1;56.09;56927.92;YES
15498;27;1;0;112223;0;51.61;111603.68;NO
23201;32;2;0;132517;1;55.86;131846.68;YES
26027;27;2;0;128837;0;53.86;128190.68;NO
22816;51;1;1;61751;1;50.45;61145.6;YES
11284;35;1;0;54474;1;47.91;53899.08;YES
24862;44;1;2;103088;1;53.04;102451.52;YES
28678;31;2;0;32095;0;53.19;31456.72;NO
15669;27;1;0;130789;0;52.41;130160.08;NO
16239;39;1;1;55379;1;56.98;54695.24;YES
12223;36;1;0;130169;1;52.51;129538.88;YES
26989;25;1;0;30459;0;45.13;29917.44;NO
14674;29;1;0;110236;0;50.86;109625.68;NO
14657;38;1;1;79214;1;59.69;78497.72;YES
20153;18;1;0;25589;0;44.1;25059.8;NO
19780;23;2;0;79810;0;53.98;79162.24;NO
12077;52;2;0;112264;0;52.25;111637;NO
22668;31;1;2;103372;1;54.67;102715.96;YES
25867;50;2;0;59692;0;48.32;59112.16;NO
16578;50;2;1;104280;1;53.62;103636.56;YES
16294;33;1;0;112038;1;59.44;111324.72;YES
16016;53;1;0;55470;0;48.6;54886.8;NO
11949;16;2;0;81321;1;51.96;80697.48;YES
20437;21;2;0;82847;0;54.4;82194.2;NO
18754;21;2;0;55651;0;51.76;55029.88;NO
12832;33;2;0;60915;1;60.42;60189.96;YES
16799;48;1;0;84349;0;49.9;83750.2;NO
24405;63;1;1;108537;1;54.63;107881.44;YES
14247;55;1;0;77139;1;49.98;76539.24;YES
18158;44;1;1;59810;1;58.42;59108.96;YES
18597;32;1;1;80683;1;51.98;80059.24;YES
23307;50;1;2;83572;1;53.13;82934.44;YES
24163;17;2;0;107707;0;52.86;107072.68;NO
20073;31;1;0;53787;0;47.56;53216.28;NO
19765;46;1;1;55132;1;60.11;54410.68;YES
25213;33;2;0;105928;0;51.4;105311.2;NO
27307;41;1;0;59228;0;55.32;58564.16;NO
19978;26;1;1;52390;0;48.52;51807.76;NO
18023;17;2;0;54135;0;51.36;53518.68;NO
13383;46;2;0;50933;1;47.68;50360.84;YES
24182;54;1;0;106590;0;51.28;105974.64;NO
21613;30;2;0;106218;0;52.88;105583.44;NO
19446;29;1;1;106224;1;52.66;105592.08;YES
15133;24;1;0;62092;0;49.31;61500.28;NO
15607;32;2;0;59809;1;59.1;59099.8;YES
27664;37;1;1;128449;1;64.43;127675.84;YES
19411;38;1;1;53437;1;48.49;52855.12;YES
12614;27;2;0;105049;1;53.68;104404.84;YES
28918;49;1;1;79968;1;52.34;79339.92;YES
14244;55;1;2;131189;1;56.2;130514.6;YES
18259;32;2;0;33219;0;47.23;32652.24;NO
19195;27;2;0;32057;1;48.98;31469.24;YES
23867;26;2;0;82923;0;51.8;82301.4;NO
18793;53;1;1;77050;1;52.37;76421.56;YES
12532;24;1;0;35218;0;46.52;34659.76;NO
16350;43;2;0;52793;1;55.75;52124;YES
18684;24;1;0;53324;0;47.6;52752.8;NO
14999;24;2;0;27563;0;46.78;27001.64;NO
22767;48;1;2;112670;1;58.85;111963.8;YES
12193;43;2;0;80610;1;51.72;79989.36;YES
18964;36;2;0;27906;0;47.54;27335.52;NO
13228;50;1;0;113429;1;51.95;112805.6;YES
27495;43;2;0;36157;0;49.28;35565.64;NO
26765;36;2;0;76341;1;50.07;75740.16;YES
17206;43;1;1;57393;1;53.03;56756.64;YES
15629;25;2;0;61872;0;49.25;61281;NO
25234;33;2;0;84049;0;49.67;83452.96;NO
26960;44;2;0;87933;1;62.89;87178.32;YES
14166;74;1;0;56715;1;47.66;56143.08;YES
17828;34;1;0;83531;1;50.76;82921.88;YES
13988;18;2;0;51111;0;49.01;50522.88;NO
20176;16;2;0;61076;1;52.38;60447.44;YES
27408;51;1;1;59748;1;48.68;59163.84;YES
21126;21;2;0;61720;0;51.63;61100.44;NO
24091;31;1;1;83761;1;59.7;83044.6;YES
21121;22;2;0;52704;0;49.34;52111.92;NO
22684;34;1;1;28602;0;46.09;28048.92;NO
29453;17;1;0;26546;0;44.95;26006.6;NO
29287;33;1;1;55768;1;51.03;55155.64;YES
13337;55;1;1;58818;1;52.66;58186.08;YES
20934;20;2;0;57424;1;48.47;56842.36;YES
25522;20;2;0;28695;0;49.47;28101.36;NO
17043;39;1;0;104686;0;50.89;104075.32;NO
27624;41;1;1;58361;1;56.32;57685.16;YES
13952;28;1;1;79667;1;49.59;79071.92;YES
21390;44;1;1;78711;1;54.86;78052.68;YES
13643;26;2;0;55783;1;51.7;55162.6;YES
19913;53;1;1;58360;1;49.08;57771.04;YES
22719;31;2;0;81459;0;63.49;80697.12;NO
21270;29;2;0;108175;1;54.41;107522.08;YES
18622;24;2;0;34278;0;49.54;33683.52;NO
19816;39;1;1;36453;1;56.82;35771.16;YES
15664;38;2;0;53621;0;53.02;52984.76;NO
25645;33;2;0;86649;1;55.34;85984.92;YES
18697;29;2;0;135697;1;55.92;135025.96;YES
16786;50;1;1;85360;1;50.94;84748.72;YES
28976;57;2;1;80172;1;54.57;79517.16;YES
15450;61;1;0;61068;1;48.19;60489.72;YES
12910;26;1;2;56409;1;48.03;55832.64;YES
25551;56;1;0;103546;0;51.46;102928.48;NO
24344;30;2;0;104952;1;52.39;104323.32;YES
27189;21;1;0;86396;1;49.64;85800.32;YES
27857;55;2;0;80986;0;53.64;80342.32;NO
24785;27;1;1;33496;0;46.4;32939.2;NO
27846;34;1;1;56416;1;50.27;55812.76;YES
18152;51;2;1;55486;1;52.95;54850.6;YES
26373;25;1;0;54922;0;47.88;54347.44;NO
25541;38;1;1;84108;1;58.17;83409.96;YES
20703;34;2;0;31008;1;49.71;30411.48;YES
13735;41;1;2;82265;1;61.55;81526.4;YES
14631;36;1;0;27811;0;48.94;27223.72;NO
23457;41;2;0;51996;0;49.22;51405.36;NO
27360;26;1;2;109005;1;53.29;108365.52;YES
16701;34;2;0;57281;0;52.49;56651.12;NO
19167;28;2;0;129659;1;54.81;129001.28;YES
18565;27;1;0;138225;1;52.12;137599.56;YES
23632;48;2;0;85033;1;50.79;84423.52;YES
25823;24;2;0;107411;1;52.69;106778.72;YES
28031;50;2;0;77963;0;53.24;77324.12;NO
14386;51;2;1;52450;1;52.68;51817.84;YES
15997;60;1;1;137914;1;51.86;137291.68;YES
28185;37;1;0;77458;0;56.32;76782.16;NO
25599;28;2;0;32194;1;46.07;31641.16;YES
13511;56;2;1;83799;1;52.36;83170.68;YES
27660;61;1;0;105998;0;50.76;105388.88;NO
22556;39;2;0;107093;0;55.2;106430.6;NO
26905;40;2;0;83647;0;51.31;83031.28;NO
18130;40;2;0;111322;1;51.14;110708.32;YES
21562;24;2;0;31731;1;45.65;31183.2;YES
21801;46;1;0;30733;1;46.03;30180.64;YES
12809;29;1;1;80413;1;51.82;79791.16;YES
21338;44;1;1;86570;1;49.89;85971.32;YES
25498;34;1;1;135678;1;57.76;134984.88;YES
18017;33;2;0;87057;1;52.95;86421.6;YES
24030;27;2;0;51839;0;52.46;51209.48;NO
27842;36;1;1;82047;1;51.93;81423.84;YES
28278;62;1;1;57556;1;50.46;56950.48;YES
16918;18;2;0;58944;0;51.6;58324.8;NO
22720;31;1;1;32794;1;49.43;32200.84;YES
27247;24;1;0;111677;1;51.48;111059.24;YES
14339;19;2;0;33778;0;46.19;33223.72;NO
14432;64;2;1;56854;1;52.28;56226.64;YES
15343;46;1;2;107922;1;63.31;107162.28;YES
27344;22;2;0;105893;1;54.96;105233.48;YES
17464;44;1;1;52721;1;59.65;52005.2;YES
26790;20;2;0;36185;0;49.79;35587.52;NO
24762;25;2;0;55464;1;49.1;54874.8;YES
15442;35;1;1;133063;1;63.46;132301.48;YES
16680;34;1;1;56089;1;53.99;55441.12;YES
16312;19;2;0;81814;1;51.38;81197.44;YES
26624;30;2;0;76906;1;53.41;76265.08;YES
17272;39;2;0;77411;0;52.59;76779.92;NO
17970;43;2;0;33870;1;54.97;33210.36;YES
23489;35;1;0;56173;0;48.51;55590.88;NO
24402;33;2;0;137418;1;55.26;136754.88;YES
24982;46;1;0;87465;0;50.25;86862;NO
22878;36;1;0;25748;0;44.67;25211.96;NO
19990;26;1;1;54509;1;52.44;53879.72;YES
14284;23;2;0;82385;0;50.61;81777.68;NO
21979;34;1;1;26415;0;52.2;25788.6;NO
17014;34;2;0;80381;1;58.55;79678.4;YES
15959;35;1;0;78735;1;59;78027;YES
26153;35;1;0;111331;0;51.05;110718.4;NO
22615;28;2;0;107552;1;51.89;106929.32;YES
22505;34;1;1;109345;1;51.24;108730.12;YES
18204;23;1;0;50942;1;47.88;50367.44;YES
27036;41;2;0;77365;1;58.4;76664.2;YES
14822;33;2;0;34860;0;49.66;34264.08;NO
18356;29;1;2;54317;1;47.9;53742.2;YES
21057;72;1;0;129136;0;51.79;128514.52;NO
20649;25;2;0;81859;0;50.4;81254.2;NO
28223;40;2;0;80516;1;52.18;79889.84;YES
22313;25;2;0;108344;1;54.74;107687.12;YES
17009;28;2;0;111100;1;54.24;110449.12;YES
21619;31;2;0;29812;0;46.79;29250.52;NO
25708;19;2;0;31986;0;49.44;31392.72;NO
26029;31;1;0;109155;0;60.45;108429.6;NO
11572;31;1;0;58086;0;55.89;57415.32;NO
13225;50;1;1;56853;1;49.19;56262.72;YES
13181;54;1;0;56236;0;48.94;55648.72;NO
20598;50;1;0;31543;0;45.58;30996.04;NO
29257;41;2;0;87408;1;57.76;86714.88;YES
23511;43;1;0;132290;1;60.12;131568.56;YES
21449;54;1;1;112598;1;54.9;111939.2;YES
18426;44;1;1;60350;1;58.23;59651.24;YES
18947;41;2;0;80297;0;56.38;79620.44;NO
13101;39;2;0;56687;1;51.87;56064.56;YES
19153;33;1;2;105120;1;52.15;104494.2;YES
27838;22;1;0;60751;0;48.8;60165.4;NO
15692;43;1;0;56636;0;56.3;55960.4;NO
26376;44;1;1;61757;1;57.88;61062.44;YES
15892;49;2;0;52126;0;49.84;51527.92;NO
25519;20;2;0;54954;1;51.37;54337.56;YES
15826;18;2;0;52256;0;50.87;51645.56;NO
25397;26;1;0;109302;0;52.2;108675.6;NO
20461;31;2;0;79723;0;51.71;79102.48;NO
12697;27;2;0;84157;1;54.41;83504.08;YES
11636;24;2;0;51524;0;47.98;50948.24;NO
23372;34;1;1;132971;1;57.39;132282.32;YES
28116;44;2;0;56926;0;50.16;56324.08;NO
14680;30;2;0;56513;1;59.95;55793.6;YES
16494;42;2;0;52300;0;49.38;51707.44;NO
18728;31;1;0;112416;1;52.96;111780.48;YES
26209;17;2;0;55323;0;48.97;54735.36;NO
28214;29;1;0;51360;0;48.02;50783.76;NO
11712;34;1;0;83561;1;50.12;82959.56;YES
26635;38;1;1;55119;1;48.29;54539.52;YES
19378;21;2;0;51392;0;48.88;50805.44;NO
15064;37;1;1;79174;1;57.85;78479.8;YES
28544;23;2;0;29426;0;48.02;28849.76;NO
25422;31;1;0;82871;0;53.37;82230.56;NO
20539;45;1;1;84659;1;60.1;83937.8;YES
27362;25;2;0;54169;0;49.92;53569.96;NO
28494;35;2;0;85607;1;55.89;84936.32;YES
27281;28;2;0;105337;0;52.35;104708.8;NO
23722;48;1;2;83684;1;54.14;83034.32;YES
22868;17;2;0;57526;1;50.36;56921.68;YES
24005;18;2;0;136200;1;54.67;135543.96;YES
25507;19;2;0;52167;1;52.19;51540.72;YES
18726;35;2;0;30921;1;49.31;30329.28;YES
26477;50;2;1;77133;1;50.46;76527.48;YES
26248;43;1;0;59665;1;48.66;59081.08;YES
14352;22;2;0;33661;0;49.44;33067.72;NO
20584;46;2;0;35126;0;46.43;34568.84;NO
23362;39;2;0;59675;1;58.54;58972.52;YES
18667;40;2;0;51138;0;48.12;50560.56;NO
18286;36;1;0;104879;0;51.95;104255.6;NO
25656;34;1;0;60530;0;49.02;59941.76;NO
25643;33;1;1;86113;1;53.19;85474.72;YES
15527;33;2;0;54810;0;51.85;54187.8;NO
12043;22;1;0;86194;1;50;85594;YES
13763;37;2;0;57832;0;48.48;57250.24;NO
28668;30;2;0;26395;0;46.85;25832.8;NO
23773;26;1;0;53294;1;48.11;52716.68;YES
23517;48;1;1;54837;1;56.47;54159.36;YES
24976;48;1;1;78979;1;51.94;78355.72;YES
23267;42;1;1;60802;1;50.61;60194.68;YES
14947;32;2;0;84010;0;59.72;83293.36;NO
23213;29;2;0;78029;1;50.83;77419.04;YES
11591;34;2;0;108549;1;51.44;107931.72;YES
15567;38;1;0;52982;0;48.84;52395.92;NO
11057;43;1;0;85472;1;58.92;84764.96;YES
25144;23;2;0;33668;1;49.11;33078.68;YES
23655;24;2;0;110482;0;50.45;109876.6;NO
22729;54;1;0;113160;0;51.64;112540.32;NO
16724;17;2;0;60681;1;48.61;60097.68;YES
24648;52;2;0;54469;0;50.57;53862.16;NO
11468;22;1;0;86849;0;50.89;86238.32;NO
